spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,liked_at,name,artists,popularity,artist_id,genres
5EhnuLMer8qAXEDwmLtyrW,0.696,0.488,1,-7.508,1,0.0403,0.196,0.836,0.2,0.202,95.064,audio_features,spotify:track:5EhnuLMer8qAXEDwmLtyrW,https://api.spotify.com/v1/tracks/5EhnuLMer8qAXEDwmLtyrW,https://api.spotify.com/v1/audio-analysis/5EhnuLMer8qAXEDwmLtyrW,212211,4,2023-03-03T22:34:46Z,Puzzle Box,"Rezz,Subtronics",63,4aKdmOXdUKX07HVd3sGgzw,"['brostep', 'canadian electronic', 'edm', 'electra', 'electro house']"
1t0cVl9nW6zkUeow0RCLqA,0.724,0.896,6,-5.27,0,0.0369,0.0155,0.458,0.312,0.119,104.992,audio_features,spotify:track:1t0cVl9nW6zkUeow0RCLqA,https://api.spotify.com/v1/tracks/1t0cVl9nW6zkUeow0RCLqA,https://api.spotify.com/v1/audio-analysis/1t0cVl9nW6zkUeow0RCLqA,176000,4,2023-03-03T18:41:56Z,Gyrate (ft. Wreckno),"Rezz,Quackson,Wreckno",59,4aKdmOXdUKX07HVd3sGgzw,"['brostep', 'canadian electronic', 'edm', 'electra', 'electro house']"
24LSAGp2LmT1Kd6y8PPFr2,0.862,0.886,11,-3.738,0,0.0888,0.00916,1.85e-06,0.0657,0.96,134.001,audio_features,spotify:track:24LSAGp2LmT1Kd6y8PPFr2,https://api.spotify.com/v1/tracks/24LSAGp2LmT1Kd6y8PPFr2,https://api.spotify.com/v1/audio-analysis/24LSAGp2LmT1Kd6y8PPFr2,111067,4,2023-03-03T13:46:07Z,Captain Chicken (feat. Del The Funky Homosapien),"Gorillaz,Del The Funky Homosapien",56,3AA28KZvwAUcZuOKwyblJQ,"['alternative hip hop', 'modern rock', 'rock']"
2tHdQjwO5zN86MLF7ZtU1X,0.436,0.654,7,-8.153,1,0.16,0.42,0.0,0.393,0.523,139.68,audio_features,spotify:track:2tHdQjwO5zN86MLF7ZtU1X,https://api.spotify.com/v1/tracks/2tHdQjwO5zN86MLF7ZtU1X,https://api.spotify.com/v1/audio-analysis/2tHdQjwO5zN86MLF7ZtU1X,154749,4,2023-03-02T22:14:26Z,Venom,Little Simz,69,6eXZu6O7nAUA5z6vLV8NKI,"['alternative r&b', 'escape room', 'trap queen']"
3rQaxZaozQfrUEQx1PzT14,0.122,0.57,2,-6.055,1,0.0367,0.0251,0.102,0.0722,0.2,172.944,audio_features,spotify:track:3rQaxZaozQfrUEQx1PzT14,https://api.spotify.com/v1/tracks/3rQaxZaozQfrUEQx1PzT14,https://api.spotify.com/v1/audio-analysis/3rQaxZaozQfrUEQx1PzT14,171563,4,2023-02-25T17:36:02Z,Love Song,Softcult,48,13pYXGtaLO9d06VrXX4Aw0,[]
5stVamqETg34UDrpC5Zwhy,0.664,0.817,1,-2.263,0,0.0353,0.0419,1.01e-05,0.403,0.461,104.099,audio_features,spotify:track:5stVamqETg34UDrpC5Zwhy,https://api.spotify.com/v1/tracks/5stVamqETg34UDrpC5Zwhy,https://api.spotify.com/v1/audio-analysis/5stVamqETg34UDrpC5Zwhy,111653,4,2023-02-25T17:34:06Z,HEAD,Devon Again,57,3xz28DkZR6bmPpVh6Rq13t,[]
5ACJltgTPfNmmdWpgkFurP,0.483,0.45,4,-12.225,0,0.0271,0.457,0.826,0.0938,0.169,139.962,audio_features,spotify:track:5ACJltgTPfNmmdWpgkFurP,https://api.spotify.com/v1/tracks/5ACJltgTPfNmmdWpgkFurP,https://api.spotify.com/v1/audio-analysis/5ACJltgTPfNmmdWpgkFurP,281960,4,2023-02-21T16:15:32Z,Her Winter,Gunship,30,4qvR6yP6OlpSdIKAGWqfZ9,[]
5ycas3pbP1c0FrR3rswPYT,0.49,0.622,6,-8.055,1,0.0834,0.0298,0.836,0.0742,0.201,170.084,audio_features,spotify:track:5ycas3pbP1c0FrR3rswPYT,https://api.spotify.com/v1/tracks/5ycas3pbP1c0FrR3rswPYT,https://api.spotify.com/v1/audio-analysis/5ycas3pbP1c0FrR3rswPYT,203294,4,2023-02-21T15:55:04Z,Artificial Light,Underbelly,23,0sRH4nJGFNV1pu9cutNw5O,[]
3DnBdZ1jE89TvjqrkuLuFe,0.534,0.945,7,-5.078,0,0.0483,0.000343,0.00203,0.0977,0.769,104.015,audio_features,spotify:track:3DnBdZ1jE89TvjqrkuLuFe,https://api.spotify.com/v1/tracks/3DnBdZ1jE89TvjqrkuLuFe,https://api.spotify.com/v1/audio-analysis/3DnBdZ1jE89TvjqrkuLuFe,156907,4,2023-02-14T13:53:35Z,If I Don't,Ally Hills,52,5Ev7qjDIU1wvhqt8nSsPrl,[]
7yoWJRrvBRYemcjxywGN8i,0.47,0.673,8,-9.763,0,0.0496,0.26,0.899,0.079,0.899,194.058,audio_features,spotify:track:7yoWJRrvBRYemcjxywGN8i,https://api.spotify.com/v1/tracks/7yoWJRrvBRYemcjxywGN8i,https://api.spotify.com/v1/audio-analysis/7yoWJRrvBRYemcjxywGN8i,205751,4,2023-02-13T17:12:26Z,Knives,rosi,40,0fPzadE1XVPbRVP5qzes6r,[]
3lyrfJzZH7hLWeO2ntjtzl,0.565,0.826,4,-5.687,1,0.0321,0.229,0.000425,0.29,0.383,150.044,audio_features,spotify:track:3lyrfJzZH7hLWeO2ntjtzl,https://api.spotify.com/v1/tracks/3lyrfJzZH7hLWeO2ntjtzl,https://api.spotify.com/v1/audio-analysis/3lyrfJzZH7hLWeO2ntjtzl,216106,4,2023-02-13T15:16:02Z,Wisconsin Ave,Kailee Morgue,31,245PKF3hKjtxJKIG153kF0,"['alt z', 'dark pop']"
3ckd4YA4LcD3j50rfIVwUe,0.666,0.798,9,-11.26,1,0.0477,0.00848,0.00186,0.585,0.442,115.382,audio_features,spotify:track:3ckd4YA4LcD3j50rfIVwUe,https://api.spotify.com/v1/tracks/3ckd4YA4LcD3j50rfIVwUe,https://api.spotify.com/v1/audio-analysis/3ckd4YA4LcD3j50rfIVwUe,299680,4,2023-02-09T14:43:07Z,Head Like A Hole,Nine Inch Nails,64,0X380XXQSNBYuleKzav5UO,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']"
0XfNjyJcb7d2ZAscVM4K7J,0.516,0.989,7,-7.206,1,0.0754,0.000407,0.355,0.697,0.149,135.053,audio_features,spotify:track:0XfNjyJcb7d2ZAscVM4K7J,https://api.spotify.com/v1/tracks/0XfNjyJcb7d2ZAscVM4K7J,https://api.spotify.com/v1/audio-analysis/0XfNjyJcb7d2ZAscVM4K7J,226733,4,2023-02-09T14:22:53Z,Wish,Nine Inch Nails,59,0X380XXQSNBYuleKzav5UO,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']"
6ldpiF63iPPBDBYeMky0XJ,0.407,0.962,1,-3.842,0,0.047,0.000839,3.65e-06,0.108,0.56,179.926,audio_features,spotify:track:6ldpiF63iPPBDBYeMky0XJ,https://api.spotify.com/v1/tracks/6ldpiF63iPPBDBYeMky0XJ,https://api.spotify.com/v1/audio-analysis/6ldpiF63iPPBDBYeMky0XJ,233560,4,2023-02-09T03:22:41Z,Takeoffs and Landings,The Ataris,40,3LC8PXXgk7YtAIobtjSdNi,"['emo', 'pop punk', 'skate punk']"
3skn2lauGk7Dx6bVIt5DVj,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,audio_features,spotify:track:3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/tracks/3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/audio-analysis/3skn2lauGk7Dx6bVIt5DVj,240213,4,2023-02-09T03:19:27Z,Starlight,Muse,78,12Chz98pHFMPJEknJQMWvI,"['modern rock', 'permanent wave', 'rock']"
2oDqmfa2g8W893LlwJG1qu,0.547,0.714,10,-8.628,0,0.044,0.000242,0.636,0.122,0.541,89.996,audio_features,spotify:track:2oDqmfa2g8W893LlwJG1qu,https://api.spotify.com/v1/tracks/2oDqmfa2g8W893LlwJG1qu,https://api.spotify.com/v1/audio-analysis/2oDqmfa2g8W893LlwJG1qu,373000,4,2023-02-09T03:16:52Z,Closer,Nine Inch Nails,71,0X380XXQSNBYuleKzav5UO,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']"
3agtg0x11wPvLIWkYR39nZ,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,audio_features,spotify:track:3agtg0x11wPvLIWkYR39nZ,https://api.spotify.com/v1/tracks/3agtg0x11wPvLIWkYR39nZ,https://api.spotify.com/v1/audio-analysis/3agtg0x11wPvLIWkYR39nZ,213933,4,2023-02-09T03:12:16Z,Somewhere I Belong,Linkin Park,72,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
6n8TMVyFKoUmDc4apxceRD,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,audio_features,spotify:track:6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/tracks/6n8TMVyFKoUmDc4apxceRD,https://api.spotify.com/v1/audio-analysis/6n8TMVyFKoUmDc4apxceRD,196907,4,2023-02-09T03:12:07Z,Breaking the Habit,Linkin Park,70,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
17bgialGAwoiGj1STY4cnR,0.545,0.861,3,-4.819,0,0.034,0.0624,0.0,0.131,0.279,105.017,audio_features,spotify:track:17bgialGAwoiGj1STY4cnR,https://api.spotify.com/v1/tracks/17bgialGAwoiGj1STY4cnR,https://api.spotify.com/v1/audio-analysis/17bgialGAwoiGj1STY4cnR,204173,4,2023-02-09T03:11:59Z,Easier to Run,Linkin Park,53,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
4Yf5bqU3NK4kNOypcrLYwU,0.554,0.978,4,-3.554,1,0.131,0.111,0.0,0.0731,0.594,135.095,audio_features,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,https://api.spotify.com/v1/tracks/4Yf5bqU3NK4kNOypcrLYwU,https://api.spotify.com/v1/audio-analysis/4Yf5bqU3NK4kNOypcrLYwU,162600,4,2023-02-09T03:11:57Z,Faint,Linkin Park,83,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
2nLtzopw4rPReszdYBJU6h,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,audio_features,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,185587,4,2023-02-09T03:11:51Z,Numb,Linkin Park,88,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
1jMaB19DiVR8OihLSuYFOt,0.457,0.902,7,-5.624,1,0.0313,2.17e-05,0.196,0.258,0.834,92.711,audio_features,spotify:track:1jMaB19DiVR8OihLSuYFOt,https://api.spotify.com/v1/tracks/1jMaB19DiVR8OihLSuYFOt,https://api.spotify.com/v1/audio-analysis/1jMaB19DiVR8OihLSuYFOt,246920,4,2023-02-09T03:07:39Z,Spoonman,Soundgarden,72,5xUf6j4upBrXZPg6AI4MRK,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'rock']"
3bH8PZsfbCRIoeNiFm7JmU,0.569,0.579,1,-10.988,1,0.0716,0.5,2.79e-05,0.109,0.407,108.998,audio_features,spotify:track:3bH8PZsfbCRIoeNiFm7JmU,https://api.spotify.com/v1/tracks/3bH8PZsfbCRIoeNiFm7JmU,https://api.spotify.com/v1/audio-analysis/3bH8PZsfbCRIoeNiFm7JmU,263227,4,2023-02-09T03:06:03Z,All Apologies,Nirvana,62,6olE6TJLqED3rqDCT0FyPh,"['grunge', 'permanent wave', 'rock']"
4UJmPSJsBsIR1U0N79BU1g,0.541,0.618,1,-9.652,0,0.179,0.277,4.02e-05,0.413,0.68,145.464,audio_features,spotify:track:4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/tracks/4UJmPSJsBsIR1U0N79BU1g,https://api.spotify.com/v1/audio-analysis/4UJmPSJsBsIR1U0N79BU1g,175973,4,2023-02-09T03:05:16Z,Lake Of Fire,Nirvana,71,6olE6TJLqED3rqDCT0FyPh,"['grunge', 'permanent wave', 'rock']"
6Yu1OL8I0D4vjOzYdsXYGK,0.451,0.889,4,-3.838,1,0.0379,0.312,0.8,0.558,0.592,145.056,audio_features,spotify:track:6Yu1OL8I0D4vjOzYdsXYGK,https://api.spotify.com/v1/tracks/6Yu1OL8I0D4vjOzYdsXYGK,https://api.spotify.com/v1/audio-analysis/6Yu1OL8I0D4vjOzYdsXYGK,153133,4,2023-02-09T03:03:34Z,12:51,The Strokes,71,0epOFNiUfyON9EYx7Tpr6V,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']"
2CVV8PtUYYsux8XOzWkCP0,0.312,0.595,0,-8.919,1,0.0298,0.0484,0.00139,0.103,0.337,150.502,audio_features,spotify:track:2CVV8PtUYYsux8XOzWkCP0,https://api.spotify.com/v1/tracks/2CVV8PtUYYsux8XOzWkCP0,https://api.spotify.com/v1/audio-analysis/2CVV8PtUYYsux8XOzWkCP0,267693,3,2023-02-09T02:57:43Z,Subterranean Homesick Alien,Radiohead,65,4Z8W4fKeB5YxbusRsdQVPb,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
3cbTV3IZZvSBYVcl0xuZbY,0.654,0.53,6,-7.409,1,0.0556,0.000113,0.0197,0.0534,0.584,119.284,audio_features,spotify:track:3cbTV3IZZvSBYVcl0xuZbY,https://api.spotify.com/v1/tracks/3cbTV3IZZvSBYVcl0xuZbY,https://api.spotify.com/v1/audio-analysis/3cbTV3IZZvSBYVcl0xuZbY,222960,4,2023-02-08T19:43:51Z,Bound For The Floor,Local H,67,415JrPfN7ukaTu8JV8BLE8,"['alternative rock', 'grunge', 'post-grunge']"
7mimnm2QlSzW3J38FRMETP,0.661,0.846,5,-8.869,1,0.0467,0.129,5.17e-06,0.0355,0.911,101.068,audio_features,spotify:track:7mimnm2QlSzW3J38FRMETP,https://api.spotify.com/v1/tracks/7mimnm2QlSzW3J38FRMETP,https://api.spotify.com/v1/audio-analysis/7mimnm2QlSzW3J38FRMETP,266827,4,2023-02-07T22:29:27Z,Thinking of You - 1995 Remaster,Sister Sledge,65,6gkWznnJkdkwRPVcmnrays,"['disco', 'funk', 'philly soul', 'quiet storm', 'soul']"
51c94ac31swyDQj9B3Lzs3,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,audio_features,spotify:track:51c94ac31swyDQj9B3Lzs3,https://api.spotify.com/v1/tracks/51c94ac31swyDQj9B3Lzs3,https://api.spotify.com/v1/audio-analysis/51c94ac31swyDQj9B3Lzs3,299533,4,2023-02-07T13:22:44Z,Change (In the House of Flies),Deftones,81,6Ghvu1VvMGScGpOUJBAHNH,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']"
7wWa2By6UumtuTAv1RAVfF,0.545,0.961,7,-4.163,1,0.0892,0.0696,0.00392,0.432,0.35,135.941,audio_features,spotify:track:7wWa2By6UumtuTAv1RAVfF,https://api.spotify.com/v1/tracks/7wWa2By6UumtuTAv1RAVfF,https://api.spotify.com/v1/audio-analysis/7wWa2By6UumtuTAv1RAVfF,236197,4,2023-02-07T13:12:57Z,"1,000,000",Nine Inch Nails,52,0X380XXQSNBYuleKzav5UO,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']"
3nqQXoyQOWXiESFLlDF1hG,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,audio_features,spotify:track:3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943,4,2023-02-07T12:43:30Z,Unholy (feat. Kim Petras),"Sam Smith,Kim Petras",90,2wY79sveU1sp5g7SokKOiI,"['pop', 'uk pop']"
2cu3IGX95aQHpIhXrUF8Ew,0.447,0.571,5,-7.03,0,0.0595,0.186,0.0,0.128,0.226,98.256,audio_features,spotify:track:2cu3IGX95aQHpIhXrUF8Ew,https://api.spotify.com/v1/tracks/2cu3IGX95aQHpIhXrUF8Ew,https://api.spotify.com/v1/audio-analysis/2cu3IGX95aQHpIhXrUF8Ew,178510,4,2023-02-05T19:23:59Z,WE HAD THE TIME OF OUR LIVES TOGETHER (feat. Lights),"MAUVEY,Lights",22,6AdFoQsWjrVfWwi4BWYXCH,[]
3aAmODvCT7Mf2c94zMOCGN,0.45,0.534,5,-6.773,0,0.0295,0.444,0.000147,0.0937,0.129,110.081,audio_features,spotify:track:3aAmODvCT7Mf2c94zMOCGN,https://api.spotify.com/v1/tracks/3aAmODvCT7Mf2c94zMOCGN,https://api.spotify.com/v1/audio-analysis/3aAmODvCT7Mf2c94zMOCGN,240451,4,2023-02-05T19:19:00Z,Bones,wens,43,0QcblRyHbgYTLOKlP5BE66,"['alt z', 'indie electropop']"
6m1fMKg17Mb8utdiQHiB8k,0.545,0.754,5,-8.261,0,0.05,0.634,2.55e-06,0.118,0.888,98.743,audio_features,spotify:track:6m1fMKg17Mb8utdiQHiB8k,https://api.spotify.com/v1/tracks/6m1fMKg17Mb8utdiQHiB8k,https://api.spotify.com/v1/audio-analysis/6m1fMKg17Mb8utdiQHiB8k,140133,4,2023-02-05T15:38:04Z,Sunday Morning,Margo Guryan,14,3SMY2MGuaUOhuPpgRn6clw,['baroque pop']
2YqA1ZZ62XKJry0BoQwNSx,0.805,0.595,9,-5.868,0,0.0265,0.567,0.00132,0.0797,0.83,109.035,audio_features,spotify:track:2YqA1ZZ62XKJry0BoQwNSx,https://api.spotify.com/v1/tracks/2YqA1ZZ62XKJry0BoQwNSx,https://api.spotify.com/v1/audio-analysis/2YqA1ZZ62XKJry0BoQwNSx,327199,4,2023-02-05T15:34:03Z,Home to You,Cate Le Bon,13,0LZac5VicY19QLaIUvIB0G,"['art pop', 'chamber pop', 'chamber psych', 'indie rock', 'welsh indie']"
4rJGxve03jwMC4I8H4jgMw,0.662,0.475,9,-9.523,1,0.05,0.0164,0.00488,0.0748,0.827,140.045,audio_features,spotify:track:4rJGxve03jwMC4I8H4jgMw,https://api.spotify.com/v1/tracks/4rJGxve03jwMC4I8H4jgMw,https://api.spotify.com/v1/audio-analysis/4rJGxve03jwMC4I8H4jgMw,132279,4,2023-02-05T14:53:14Z,4ever,wens,0,0QcblRyHbgYTLOKlP5BE66,"['alt z', 'indie electropop']"
0BnepvoveEw7fJIpuwdLT4,0.495,0.7,0,-7.674,1,0.0356,0.0352,1.22e-05,0.696,0.23,122.884,audio_features,spotify:track:0BnepvoveEw7fJIpuwdLT4,https://api.spotify.com/v1/tracks/0BnepvoveEw7fJIpuwdLT4,https://api.spotify.com/v1/audio-analysis/0BnepvoveEw7fJIpuwdLT4,279240,4,2023-02-05T14:46:37Z,Happy New Year,Let's Eat Grandma,42,4qNZw759AdHSMugyDMrIlF,"['art pop', 'chamber psych', 'east anglia indie']"
0EqtsCvcDjEz6svFsaV5HN,0.616,0.346,10,-10.438,1,0.0304,0.604,0.00232,0.0914,0.344,143.351,audio_features,spotify:track:0EqtsCvcDjEz6svFsaV5HN,https://api.spotify.com/v1/tracks/0EqtsCvcDjEz6svFsaV5HN,https://api.spotify.com/v1/audio-analysis/0EqtsCvcDjEz6svFsaV5HN,274493,4,2023-02-02T19:32:27Z,Save Me,Aimee Mann,58,3UpIbyXfGzmHG6TMH4dJEk,"['ectofolk', 'lilith', 'new wave pop', 'permanent wave', 'singer-songwriter']"
1CUCnTJVZy68TS34DX6kCx,0.775,0.59,8,-9.825,0,0.0558,0.426,0.739,0.0823,0.437,126.966,audio_features,spotify:track:1CUCnTJVZy68TS34DX6kCx,https://api.spotify.com/v1/tracks/1CUCnTJVZy68TS34DX6kCx,https://api.spotify.com/v1/audio-analysis/1CUCnTJVZy68TS34DX6kCx,258341,4,2023-02-02T17:57:46Z,Sweat - SOPHIE Remix,"SONIKKU,LIZ,SOPHIE",49,31iYRMOM5mUFDxPMMljOZ9,[]
7LmyUD78mtwBDzgVV4P5F4,0.421,0.842,1,-6.238,0,0.238,0.000397,0.00125,0.379,0.366,157.877,audio_features,spotify:track:7LmyUD78mtwBDzgVV4P5F4,https://api.spotify.com/v1/tracks/7LmyUD78mtwBDzgVV4P5F4,https://api.spotify.com/v1/audio-analysis/7LmyUD78mtwBDzgVV4P5F4,161377,4,2023-01-26T21:37:18Z,Snakes (from the series Arcane League of Legends),"MIYAVI,PVRIS,Arcane,League of Legends",61,7sBtBCNVRujQhaHDODkfTN,['visual kei']
0ked784BOZ1JtRVHux98jE,0.553,0.694,9,-6.561,0,0.0603,0.000629,4.56e-06,0.121,0.231,145.149,audio_features,spotify:track:0ked784BOZ1JtRVHux98jE,https://api.spotify.com/v1/tracks/0ked784BOZ1JtRVHux98jE,https://api.spotify.com/v1/audio-analysis/0ked784BOZ1JtRVHux98jE,201840,4,2023-01-26T21:35:34Z,Burn It All Down,"League of Legends,PVRIS",68,47mIJdHORyRerp4os813jD,"['speedrun', 'video game music']"
64uDCzluTZgxnotSi62HUd,0.648,0.745,10,-7.911,0,0.0728,0.357,0.0175,0.161,0.96,174.037,audio_features,spotify:track:64uDCzluTZgxnotSi62HUd,https://api.spotify.com/v1/tracks/64uDCzluTZgxnotSi62HUd,https://api.spotify.com/v1/audio-analysis/64uDCzluTZgxnotSi62HUd,187973,4,2023-01-23T14:51:59Z,Gum,Emily Krueger,23,5HGpLatsXUVatRVuaZAkaY,[]
2LyGuxzZ9ocgUQHxWxLFkx,0.805,0.638,0,-8.453,1,0.071,0.121,0.0161,0.0828,0.51,118.013,audio_features,spotify:track:2LyGuxzZ9ocgUQHxWxLFkx,https://api.spotify.com/v1/tracks/2LyGuxzZ9ocgUQHxWxLFkx,https://api.spotify.com/v1/audio-analysis/2LyGuxzZ9ocgUQHxWxLFkx,195254,4,2023-01-23T14:28:42Z,Shoelaces,"2TD,Cosmicosmo,ぷにぷに電機",17,3cfeAFCT12Abep5kUVXnNO,[]
3QNAhtmrVZugiVtMI6E2WG,0.557,0.41,2,-9.242,0,0.0379,0.00622,0.000838,0.109,0.422,79.954,audio_features,spotify:track:3QNAhtmrVZugiVtMI6E2WG,https://api.spotify.com/v1/tracks/3QNAhtmrVZugiVtMI6E2WG,https://api.spotify.com/v1/audio-analysis/3QNAhtmrVZugiVtMI6E2WG,270160,4,2023-01-23T14:08:30Z,6am & Do It Again,Dark Rooms,27,0zkI8Gci7muk180ACGwlxh,['la pop']
0QCpDMWI8zQTB58WqVgu7C,0.607,0.815,8,-6.802,0,0.0341,0.0844,0.0285,0.129,0.891,114.986,audio_features,spotify:track:0QCpDMWI8zQTB58WqVgu7C,https://api.spotify.com/v1/tracks/0QCpDMWI8zQTB58WqVgu7C,https://api.spotify.com/v1/audio-analysis/0QCpDMWI8zQTB58WqVgu7C,203537,4,2023-01-19T16:55:20Z,Turn Into,Jay Som,48,1wmiQ6ytATiGnJs6uFluKO,"['art pop', 'bay area indie', 'bubblegrunge', 'indie pop', 'oakland indie', 'small room']"
1roLXqPmeU4zdQyfuwqPJR,0.555,0.473,2,-7.969,1,0.0278,0.00249,0.175,0.626,0.413,140.089,audio_features,spotify:track:1roLXqPmeU4zdQyfuwqPJR,https://api.spotify.com/v1/tracks/1roLXqPmeU4zdQyfuwqPJR,https://api.spotify.com/v1/audio-analysis/1roLXqPmeU4zdQyfuwqPJR,226286,4,2023-01-19T16:51:55Z,I Think You're Alright,Jay Som,42,1wmiQ6ytATiGnJs6uFluKO,"['art pop', 'bay area indie', 'bubblegrunge', 'indie pop', 'oakland indie', 'small room']"
6GiwLIxSRc3bEBaLj2RPjK,0.652,0.222,9,-14.699,1,0.049,0.926,1.44e-06,0.125,0.192,117.322,audio_features,spotify:track:6GiwLIxSRc3bEBaLj2RPjK,https://api.spotify.com/v1/tracks/6GiwLIxSRc3bEBaLj2RPjK,https://api.spotify.com/v1/audio-analysis/6GiwLIxSRc3bEBaLj2RPjK,196766,4,2023-01-16T17:13:52Z,J'aime les filles,Kate Bollinger,46,4eArh1v6UwBbKkjdgHCned,['charlottesville indie']
5551pOOjOPdnBRCB0Buonn,0.662,0.703,5,-8.024,0,0.0312,0.105,0.000442,0.0982,0.825,108.987,audio_features,spotify:track:5551pOOjOPdnBRCB0Buonn,https://api.spotify.com/v1/tracks/5551pOOjOPdnBRCB0Buonn,https://api.spotify.com/v1/audio-analysis/5551pOOjOPdnBRCB0Buonn,223295,4,2023-01-12T18:08:57Z,Professional Smiler,Cassidy King,21,04igiyo2E7vg7FxMxoTsIR,['alt z']
1pkQzIwtc31VPmnNwoXql6,0.514,0.777,2,-3.621,1,0.0267,0.000441,0.0657,0.148,0.466,157.947,audio_features,spotify:track:1pkQzIwtc31VPmnNwoXql6,https://api.spotify.com/v1/tracks/1pkQzIwtc31VPmnNwoXql6,https://api.spotify.com/v1/audio-analysis/1pkQzIwtc31VPmnNwoXql6,176563,4,2023-01-12T18:04:08Z,Maggie Gyllenhaal,WRENN,33,1mUvCFjlnNilmIebNqKYo8,"['alt z', 'la indie']"
7CJszP8UJJJ2LbUOdwdvjI,0.397,0.725,4,-5.418,0,0.0951,0.0103,4.42e-06,0.134,0.123,177.882,audio_features,spotify:track:7CJszP8UJJJ2LbUOdwdvjI,https://api.spotify.com/v1/tracks/7CJszP8UJJJ2LbUOdwdvjI,https://api.spotify.com/v1/audio-analysis/7CJszP8UJJJ2LbUOdwdvjI,195843,4,2023-01-11T20:18:26Z,If I Could,"Tut Tut Child,Beth Cole",42,6EmSzH0r12lNsYQCFzCFS3,"['chillstep', 'complextro', 'filthstep', 'gaming edm', 'glitch', 'melodic dubstep']"
4H1FdAyWZBNzwcHFQYeGy6,0.244,0.721,1,-4.715,1,0.0354,0.0272,0.0,0.145,0.114,98.825,audio_features,spotify:track:4H1FdAyWZBNzwcHFQYeGy6,https://api.spotify.com/v1/tracks/4H1FdAyWZBNzwcHFQYeGy6,https://api.spotify.com/v1/audio-analysis/4H1FdAyWZBNzwcHFQYeGy6,241350,4,2023-01-11T20:15:35Z,Wishes,"Grant,McCall",49,2Hchwjfl1DioXcIwbOJkus,['future bass']
3b5PgcE0EujKxu0uH4RxjM,0.627,0.527,11,-9.374,0,0.0324,0.26,0.492,0.0816,0.121,114.964,audio_features,spotify:track:3b5PgcE0EujKxu0uH4RxjM,https://api.spotify.com/v1/tracks/3b5PgcE0EujKxu0uH4RxjM,https://api.spotify.com/v1/audio-analysis/3b5PgcE0EujKxu0uH4RxjM,258783,4,2023-01-09T16:52:15Z,Clear,"No Mana,Zashanell",36,20yuGdfbRkW0HH3OfG1Nkg,"['complextro', 'electro house']"
